time,instrument,bid1_price,bid1_qty,bid2_price,bid2_qty,bid3_price,bid3_qty,ask1_price,ask1_qty,ask2_price,ask2_qty,ask3_price,ask3_qty
1755454,SSE-KRAS,9923,50,9921,100,9919,150,9927,50,9929,100,9931,150
1755454,SSE-SIMP,9996,50,9995,100,9994,150,10000,50,10001,200,10002,250
1755454,SSE-ZABA,11237,50,11235,100,11233,150,11241,50,11243,100,11245,150
1755723,SSE-CARD,9464,30,9463,150,9462,200,9467,50,9468,100,9469,150
1755723,SSE-FSR,9558,130,9556,200,9554,250,9566,50,9568,100,9570,150
1755723,SSE-HT,11133,50,11131,100,11129,150,11137,50,11139,100,11141,150
1755723,SSE-KRAS,9910,50,9908,105,9906,150,9914,50,9916,100,9918,150
1755723,SSE-SIMP,10005,80,10004,200,10003,250,10009,50,10010,100,10011,150
1755723,SSE-ZABA,11254,50,11252,100,11250,150,11258,50,11260,100,11262,150
1755986,SSE-CARD,9522,50,9521,150,9520,200,9525,50,9526,100,9527,150
1755986,SSE-FSR,9565,170,9563,250,9537,20,9575,50,9577,100,9579,150
1755986,SSE-HT,11122,50,11120,100,11118,150,11128,105,11130,150,11132,200
1755986,SSE-KRAS,9918,50,9916,100,9914,150,9922,45,9924,100,9926,150
1755986,SSE-SIMP,9995,50,9994,100,9993,150,9999,30,10000,200,10001,250
1755986,SSE-ZABA,11277,50,11275,100,11273,150,11281,50,11283,100,11285,150
1756241,SSE-CARD,9512,50,9511,100,9510,150,9516,10,9517,200,9518,250
1756241,SSE-FSR,9532,50,9530,100,9528,150,9536,30,9538,100,9540,150
1756241,SSE-HT,11110,50,11108,100,11106,150,11116,70,11118,150,11120,200
1756241,SSE-KRAS,9926,50,9924,100,9922,150,9930,50,9932,100,9934,150
1756241,SSE-SIMP,10026,50,10025,150,10024,200,10029,50,10030,100,10031,150
1756241,SSE-ZABA,11281,90,11277,50,11275,150,11283,50,11285,100,11287,150
1756505,SSE-CARD,9525,60,9524,100,9523,150,9527,50,9528,100,9529,150
1756505,SSE-FSR,9550,140,9548,250,9494,20,9560,50,9562,100,9564,150
1756505,SSE-HT,11102,50,11100,100,11098,150,11108,80,11110,150,11112,200
1756505,SSE-KRAS,9902,50,9900,100,9898,150,9906,45,9908,100,9910,150
1756505,SSE-SIMP,10028,150,10027,200,10026,250,10032,50,10033,100,10034,150
1756505,SSE-ZABA,11249,50,11247,100,11245,150,11259,146,11261,250,11281,50
1756742,SSE-CARD,9524,20,9520,50,9519,150,9526,146,9527,250,9528,20
1756742,SSE-FSR,9530,50,9528,100,9526,150,9534,30,9536,100,9538,150
1756742,SSE-HT,11092,50,11090,100,11088,150,11100,116,11102,200,11104,250
1756742,SSE-KRAS,9883,50,9881,100,9879,150,9887,40,9889,100,9891,150
1756742,SSE-SIMP,10052,45,10051,100,10050,150,10054,50,10055,100,10056,150
1756742,SSE-ZABA,11228,50,11226,100,11224,150,11238,200,11240,250,11252,5
1756993,SSE-CARD,9716,50,9715,100,9714,150,9718,50,9719,100,9720,150
1756993,SSE-FSR,9555,95,9553,150,9551,200,9560,20,9561,50,9563,100
1756993,SSE-HT,11127,45,11125,100,11123,150,11131,50,11133,100,11135,150
1756993,SSE-KRAS,9883,40,9881,100,9879,150,9887,45,9889,100,9891,150
1756993,SSE-SIMP,10051,150,10050,200,10049,250,10055,50,10056,100,10057,150
1756993,SSE-ZABA,11204,50,11202,100,11200,150,11208,50,11210,100,11212,150
1757225,SSE-CARD,9735,35,9734,100,9733,150,9738,100,9739,150,9740,200
1757225,SSE-FSR,9553,100,9551,150,9549,200,9559,40,9560,20,9561,100
1757225,SSE-HT,11142,50,11140,100,11138,150,11146,50,11148,100,11150,150
1757225,SSE-KRAS,9889,43,9887,100,9885,150,9893,50,9895,100,9897,150
1757225,SSE-SIMP,10063,81,10062,150,10061,200,10066,60,10067,100,10068,150
1757225,SSE-ZABA,11245,50,11243,100,11241,150,11249,50,11251,100,11252,5
1757465,SSE-CARD,9716,50,9715,100,9714,150,9718,30,9719,100,9720,150
1757465,SSE-FSR,9579,81,9577,200,9575,250,9587,50,9589,100,9591,150
1757465,SSE-HT,11145,50,11143,100,11141,150,11149,50,11151,100,11153,150
1757465,SSE-KRAS,9901,45,9899,100,9897,150,9905,50,9907,100,9909,150
1757465,SSE-SIMP,10063,10,10062,100,10061,150,10066,35,10067,150,10068,200
1757465,SSE-ZABA,11204,50,11202,100,11200,150,11208,50,11210,100,11212,150
1757711,SSE-CARD,9715,50,9714,100,9713,150,9716,10,9717,50,9718,100
1757711,SSE-FSR,9641,70,9639,150,9637,200,9647,50,9649,100,9651,150
1757711,SSE-HT,11161,45,11159,100,11157,150,11165,50,11167,100,11169,150
1757711,SSE-KRAS,9930,48,9928,100,9926,150,9934,50,9936,100,9938,150
1757711,SSE-SIMP,10045,10,10044,50,10043,100,10046,29,10047,100,10048,150
1757711,SSE-ZABA,11213,24,11211,150,11209,200,11219,50,11221,100,11223,150
1757846,SSE-CARD,9974,53,9973,250,9685,10,9975,52,9977,20,9979,50
1757846,SSE-FSR,9637,50,9635,100,9633,150,9641,68,9643,100,9645,150
1757846,SSE-HT,11187,50,11185,100,11183,150,11191,50,11192,1,11193,100
1757846,SSE-KRAS,9932,50,9930,100,9928,150,9936,50,9938,100,9940,150
1757846,SSE-SIMP,10052,50,10051,100,10050,150,10054,50,10055,100,10056,150
1757846,SSE-ZABA,11197,50,11195,100,11193,150,11203,88,11205,150,11207,200
1758088,SSE-CARD,9948,67,9947,250,9716,10,9954,25,9955,150,9956,200
1758088,SSE-FSR,9637,80,9635,150,9633,200,9640,20,9643,50,9645,100
1758088,SSE-HT,11175,50,11173,100,11171,150,11179,13,11181,100,11183,150
1758088,SSE-KRAS,9933,12,9931,100,9929,150,9937,50,9939,100,9941,150
1758088,SSE-SIMP,10034,30,10033,100,10032,150,10036,40,10037,100,10038,150
1758088,SSE-ZABA,11269,3,11267,100,11265,150,11273,50,11275,100,11277,150
1758337,SSE-CARD,9937,50,9936,100,9935,150,9940,50,9941,150,9942,200
1758337,SSE-FSR,9637,50,9635,100,9633,150,9643,47,9645,150,9647,200
1758337,SSE-HT,11179,50,11177,100,11175,150,11183,50,11185,100,11187,150
1758337,SSE-KRAS,9925,50,9923,100,9921,150,9929,50,9931,100,9933,150
1758337,SSE-SIMP,10044,50,10043,100,10042,150,10046,50,10047,100,10048,150
1758337,SSE-ZABA,11258,50,11256,100,11254,150,11262,50,11264,100,11266,150
1758591,SSE-CARD,9935,50,9934,100,9933,150,9937,50,9938,100,9939,150
1758591,SSE-FSR,9632,150,9630,200,9628,250,9648,250,9750,5,9783,20
1758591,SSE-HT,11202,50,11200,100,11198,150,11206,50,11208,100,11210,150
1758591,SSE-KRAS,9932,93,9930,200,9928,250,9940,50,9942,100,9944,150
1758591,SSE-SIMP,10045,40,10044,100,10043,150,10047,50,10048,100,10049,150
1758591,SSE-ZABA,11251,50,11249,100,11247,150,11259,36,11261,200,11263,250
1758846,SSE-CARD,9937,10,9934,20,9904,10,9938,20,9954,10,9964,10
1758846,SSE-FSR,9679,30,9677,100,9675,150,9689,199,9691,250,9750,5
1758846,SSE-HT,11193,50,11191,100,11189,150,11197,47,11199,100,11201,150
1758846,SSE-KRAS,9912,50,9910,100,9908,150,9920,74,9922,200,9924,250
1758846,SSE-SIMP,10046,50,10045,100,10044,150,10048,50,10049,100,10050,150
1758846,SSE-ZABA,11243,50,11241,100,11239,150,11249,32,11251,150,11253,200
1759106,SSE-CARD,10073,50,10072,150,10071,200,10076,50,10077,100,10078,150
1759106,SSE-FSR,9693,20,9691,100,9689,150,9697,50,9699,100,9701,150
1759106,SSE-HT,11202,50,11200,100,11198,150,11206,50,11208,100,11210,150
1759106,SSE-KRAS,9898,50,9896,100,9894,150,9902,50,9904,100,9906,150
1759106,SSE-SIMP,10030,50,10029,100,10028,150,10035,140,10036,250,10052,10
1759106,SSE-ZABA,11219,80,11218,50,11216,100,11226,47,11228,200,11230,250
1759365,SSE-CARD,10090,100,10072,20,10055,10,10096,50,10097,100,10098,150
1759365,SSE-FSR,9692,20,9690,140,9688,200,9696,20,9700,105,9702,150
1759365,SSE-HT,11240,44,11238,150,11236,200,11243,5,11246,50,11248,100
1759365,SSE-KRAS,9932,50,9930,100,9928,150,9936,50,9938,100,9940,150
1759365,SSE-SIMP,10053,20,10052,150,10051,200,10055,10,10056,50,10057,100
1759365,SSE-ZABA,11248,55,11246,150,11244,200,11254,50,11256,100,11258,150
1759613,SSE-CARD,10117,150,10116,200,10115,250,10121,50,10122,100,10123,150
1759613,SSE-FSR,9682,50,9680,100,9678,150,9690,100,9692,200,9694,250
1759613,SSE-HT,11238,140,11236,200,11234,250,11240,44,11246,50,11248,100
1759613,SSE-KRAS,9936,50,9934,100,9932,150,9940,50,9942,100,9944,150
1759613,SSE-SIMP,10039,31,10038,100,10037,150,10041,50,10042,100,10043,150
1759613,SSE-ZABA,11235,50,11233,100,11231,150,11239,50,11241,100,11243,150
1759751,SSE-CARD,10122,70,10121,150,10120,200,10125,60,10126,100,10127,150
1759751,SSE-FSR,9697,50,9695,100,9693,150,9701,50,9703,100,9705,150
1759751,SSE-HT,11239,50,11237,100,11235,150,11240,27,11243,50,11245,100
1759751,SSE-KRAS,9920,50,9918,100,9916,150,9924,50,9926,100,9928,150
1759751,SSE-SIMP,10050,50,10049,100,10048,150,10052,50,10053,130,10054,150
1759751,SSE-ZABA,11223,50,11221,100,11219,150,11227,50,11229,100,11231,150
1760012,SSE-CARD,9995,10,9994,250,9937,7,10001,100,10002,150,10003,200
1760012,SSE-FSR,9678,50,9676,100,9674,150,9682,50,9684,100,9686,170
1760012,SSE-HT,11241,100,11239,150,11237,200,11247,50,11249,100,11251,150
1760012,SSE-KRAS,9917,50,9915,100,9913,150,9921,50,9923,100,9925,150
1760012,SSE-SIMP,10069,150,10039,10,10029,10,10075,50,10076,139,10077,150
1760012,SSE-ZABA,11200,50,11198,100,11196,150,11206,100,11208,150,11210,200
1760162,SSE-CARD,10037,90,10036,150,10035,200,10040,50,10041,100,10042,150
1760162,SSE-FSR,9687,75,9685,150,9683,200,9689,20,9693,50,9695,100
1760162,SSE-HT,11241,100,11239,150,11237,200,11247,50,11249,100,11251,150
1760162,SSE-KRAS,9887,50,9885,100,9883,150,9891,50,9893,100,9895,150
1760162,SSE-SIMP,10035,25,10034,200,10033,250,10039,40,10040,100,10041,150
1760162,SSE-ZABA,11231,5,11229,100,11227,150,11235,50,11237,100,11239,150
1760419,SSE-CARD,10020,50,10019,100,10018,150,10023,10,10024,150,10025,200
1760419,SSE-FSR,9699,30,9697,100,9695,150,9703,50,9705,100,9707,150
1760419,SSE-HT,11237,50,11235,100,11233,150,11241,50,11243,100,11245,150
1760419,SSE-KRAS,9920,50,9918,100,9916,150,9924,50,9926,100,9928,150
1760419,SSE-SIMP,10056,50,10055,100,10054,150,10058,50,10059,100,10060,150
1760419,SSE-ZABA,11250,35,11248,100,11246,150,11254,50,11256,100,11258,150
1760663,SSE-CARD,10021,10,10018,50,10017,100,10022,10,10023,197,10024,250
1760663,SSE-FSR,9696,50,9694,100,9692,150,9700,45,9702,100,9704,150
1760663,SSE-HT,11243,100,11241,200,11239,200,11249,50,11251,100,11253,150
1760663,SSE-KRAS,9931,2,9929,100,9927,150,9935,50,9937,100,9939,150
1760663,SSE-SIMP,10041,50,10040,100,10039,150,10043,40,10044,100,10045,150
1760663,SSE-ZABA,11234,50,11232,100,11230,150,11238,50,11240,100,11242,150
1760906,SSE-CARD,10132,40,10131,100,10130,150,10134,50,10135,100,10136,150
1760906,SSE-FSR,9691,50,9689,120,9687,150,9695,30,9697,100,9699,150
1760906,SSE-HT,11241,150,11239,150,11237,200,11247,50,11249,100,11251,150
1760906,SSE-KRAS,9931,44,9929,100,9927,150,9935,50,9937,100,9939,150
1760906,SSE-SIMP,10011,50,10010,105,10009,150,10013,40,10014,100,10015,150
1760906,SSE-ZABA,11225,50,11223,100,11221,150,11229,55,11231,100,11233,150
1761162,SSE-CARD,10129,50,10128,100,10127,150,10131,48,10132,100,10133,150
1761162,SSE-FSR,9706,25,9704,100,9702,150,9710,50,9712,100,9714,150
1761162,SSE-HT,11254,76,11252,150,11250,200,11260,50,11262,100,11264,150
1761162,SSE-KRAS,9936,50,9934,100,9932,150,9940,50,9942,100,9944,150
1761162,SSE-SIMP,10034,50,10033,100,10032,150,10036,50,10037,100,10038,150
1761162,SSE-ZABA,11224,150,11222,200,11220,250,11232,50,11234,220,11236,150
1761430,SSE-CARD,10133,50,10132,150,10131,498,10136,50,10137,100,10138,150
1761430,SSE-FSR,9670,50,9668,100,9666,150,9674,10,9676,100,9678,150
1761430,SSE-HT,11212,50,11210,100,11208,150,11216,50,11218,100,11220,150
1761430,SSE-KRAS,9912,50,9910,100,9908,150,9916,50,9918,100,9920,150
1761430,SSE-SIMP,10032,100,10031,150,10030,200,10034,10,10035,40,10036,100
1761430,SSE-ZABA,11182,50,11180,100,11178,150,11186,50,11188,100,11190,150
1761698,SSE-CARD,10098,50,10097,100,10096,150,10101,90,10102,150,10103,200
1761698,SSE-FSR,9671,20,9669,50,9667,100,9673,30,9675,120,9677,150
1761698,SSE-HT,11199,50,11197,100,11195,150,11205,50,11207,155,11209,200
1761698,SSE-KRAS,9918,50,9916,100,9914,150,9922,45,9924,100,9926,150
1761698,SSE-SIMP,10046,40,10045,100,10044,150,10048,50,10049,100,10050,150
1761698,SSE-ZABA,11155,50,11153,100,11151,150,11161,88,11163,150,11165,200
1761963,SSE-CARD,9854,50,9853,100,9852,150,9857,60,9858,150,9859,200
1761963,SSE-FSR,9695,94,9693,150,9691,200,9701,50,9703,100,9705,150
1761963,SSE-HT,11176,50,11174,100,11172,150,11182,88,11184,150,11186,200
1761963,SSE-KRAS,9889,50,9887,100,9885,150,9893,45,9895,100,9897,150
1761963,SSE-SIMP,10061,31,10060,100,10059,150,10063,50,10064,100,10065,150
1761963,SSE-ZABA,11139,50,11137,100,11135,150,11145,46,11147,150,11149,200
1762213,SSE-CARD,9841,10,9831,10,9716,10,9878,50,9879,100,9880,150
1762213,SSE-FSR,9670,50,9668,100,9666,150,9674,15,9676,100,9678,150
1762213,SSE-HT,11176,95,11174,150,11172,205,11182,30,11184,100,11186,150
1762213,SSE-KRAS,9882,50,9880,100,9878,150,9886,15,9888,100,9890,150
1762213,SSE-SIMP,10046,40,10045,100,10044,150,10048,9,10049,100,10050,150
1762213,SSE-ZABA,11045,50,11022,50,10998,95,11204,50,11206,100,11208,150
1762467,SSE-CARD,9880,40,9879,100,9878,150,9882,50,9883,100,9884,150
1762467,SSE-FSR,9666,50,9664,100,9662,150,9670,50,9672,100,9674,150
1762467,SSE-HT,11189,50,11187,100,11185,150,11193,50,11195,100,11197,150
1762467,SSE-KRAS,9889,50,9887,100,9885,150,9893,50,9895,100,9897,150
1762467,SSE-SIMP,10028,50,10027,100,10026,150,10030,50,10031,100,10032,150
1762467,SSE-ZABA,11210,50,11208,100,11206,150,11214,50,11216,100,11218,150
1762727,SSE-CARD,9858,49,9857,150,9856,200,9865,126,9882,10,9896,8
1762727,SSE-FSR,9704,49,9702,150,9700,200,9710,50,9712,100,9714,150
1762727,SSE-HT,11201,10,11199,100,11197,150,11205,50,11207,100,11209,150
1762727,SSE-KRAS,9909,62,9907,150,9905,200,9915,50,9917,108,9919,150
1762727,SSE-SIMP,10019,50,10018,100,10017,150,10022,12,10023,150,10024,200
1762727,SSE-ZABA,11226,110,11224,200,11222,250,11234,50,11235,8,11236,100
1762983,SSE-CARD,9825,50,9824,100,9823,150,9831,169,9852,5,9861,20
1762983,SSE-FSR,9668,5,9666,20,9633,25,9734,50,9736,100,9738,150
1762983,SSE-HT,11226,10,11224,100,11222,150,11230,50,11232,100,11234,150
1762983,SSE-KRAS,9918,45,9916,100,9914,150,9922,50,9924,100,9925,8
1762983,SSE-SIMP,10013,50,10012,100,10011,150,10016,61,10017,150,10018,200
1762983,SSE-ZABA,11240,50,11238,100,11236,150,11243,8,11244,50,11246,100
1763238,SSE-CARD,9799,50,9798,100,9797,150,9803,8,9804,200,9805,250
1763238,SSE-FSR,9736,78,9734,150,9732,200,9742,50,9744,100,9746,150
1763238,SSE-HT,11191,50,11189,100,11187,150,11197,95,11199,150,11201,200
1763238,SSE-KRAS,9910,50,9908,100,9906,150,9918,39,9920,200,9922,250
1763238,SSE-SIMP,10039,59,10038,150,10037,200,10042,50,10043,100,10044,158
1763238,SSE-ZABA,11244,6,11243,8,11242,100,11251,8,11252,150,11254,200
1763496,SSE-CARD,9815,129,9814,200,9813,250,9819,24,9820,100,9821,150
1763496,SSE-FSR,9704,100,9702,150,9700,200,9718,226,9750,5,9783,20
1763496,SSE-HT,11190,100,11188,150,11186,200,11196,40,11198,100,11200,150
1763496,SSE-KRAS,9939,50,9937,150,9935,200,9945,50,9947,100,9949,150
1763496,SSE-SIMP,10038,50,10037,100,10036,150,10040,40,10041,105,10042,150
1763496,SSE-ZABA,11232,50,11230,100,11228,150,11242,52,11244,250,11251,8
1763757,SSE-CARD,9837,124,9836,200,9835,250,9841,50,9842,100,9843,150
1763757,SSE-FSR,9710,139,9705,5,9704,20,9712,10,9717,5,9728,197
1763757,SSE-HT,11141,74,11136,50,11134,100,11142,75,11144,150,11146,200
1763757,SSE-KRAS,9931,250,9911,39,9904,5,9943,25,9945,100,9947,150
1763757,SSE-SIMP,10040,40,10039,150,10038,200,10042,10,10043,50,10044,108
1763757,SSE-ZABA,11233,45,11231,100,11229,150,11237,25,11239,100,11241,150
1764020,SSE-CARD,10098,119,10097,200,10096,250,10102,50,10103,100,10104,150
1764020,SSE-FSR,9696,50,9694,100,9692,150,9750,5,9783,20,9930,50
1764020,SSE-HT,11122,50,11120,100,11118,150,11128,56,11130,150,11132,200
1764020,SSE-KRAS,9943,40,9941,100,9939,150,9949,100,9951,150,9953,200
1764020,SSE-SIMP,10054,45,10053,150,10052,200,10057,50,10058,100,10059,150
1764020,SSE-ZABA,11230,50,11228,100,11226,150,11236,78,11238,150,11240,200
1764287,SSE-CARD,10118,14,10117,150,10116,200,10121,50,10122,100,10123,150
1764287,SSE-FSR,9681,50,9679,100,9677,150,9689,112,9691,200,9693,250
1764287,SSE-HT,11136,75,11134,150,11132,200,11144,100,11146,150,11148,200
1764287,SSE-KRAS,9963,50,9961,100,9959,150,9967,50,9969,100,9971,150
1764287,SSE-SIMP,10059,40,10058,100,10057,150,10060,8,10061,60,10062,100
1764287,SSE-ZABA,11205,58,11203,100,11201,150,11213,121,11215,200,11217,250
1764548,SSE-CARD,10084,50,10083,100,10082,150,10087,30,10088,150,10089,200
1764548,SSE-FSR,9718,25,9716,100,9714,150,9722,50,9724,100,9726,150
1764548,SSE-HT,11132,50,11130,100,11128,150,11136,125,11138,100,11140,150
1764548,SSE-KRAS,9940,50,9938,100,9936,150,9948,149,9950,200,9952,250
1764548,SSE-SIMP,10075,104,10074,250,10014,10,10080,50,10081,100,10082,150
1764548,SSE-ZABA,11231,7,11229,150,11227,200,11237,50,11239,100,11241,150
1764807,SSE-CARD,10202,89,10201,200,10200,250,10206,50,10207,100,10208,150
1764807,SSE-FSR,9711,100,9709,150,9707,200,9718,25,9719,65,9721,170
1764807,SSE-HT,11153,65,11151,150,11149,200,11159,50,11161,100,11163,150
1764807,SSE-KRAS,9957,23,9955,100,9953,150,9961,50,9963,100,9965,150
1764807,SSE-SIMP,10033,50,10032,100,10031,150,10035,45,10036,100,10037,150
1764807,SSE-ZABA,11233,45,11231,100,11229,150,11239,100,11241,150,11243,200
1765065,SSE-CARD,10203,25,10202,120,10201,150,10205,40,10206,120,10207,150
1765065,SSE-FSR,9678,50,9676,100,9674,150,9682,50,9684,100,9686,150
1765065,SSE-HT,11152,50,11150,100,11148,150,11156,30,11158,100,11160,150
1765065,SSE-KRAS,9950,5,9949,50,9947,100,9953,30,9955,100,9957,150
1765065,SSE-SIMP,10024,50,10023,100,10022,150,10026,25,10027,100,10028,150
1765065,SSE-ZABA,11197,8,11196,50,11194,100,11202,21,11204,150,11206,200
1765315,SSE-CARD,10202,150,10201,200,10200,250,10206,160,10207,100,10208,150
1765315,SSE-FSR,9668,3,9666,20,9665,50,9673,78,9675,200,9676,5
1765315,SSE-HT,11162,186,11160,250,11151,5,11172,50,11174,100,11176,150
1765315,SSE-KRAS,9977,21,9975,100,9973,150,9981,50,9983,100,9985,150
1765315,SSE-SIMP,10014,10,10011,50,10010,100,10016,195,10017,250,10033,10
1765315,SSE-ZABA,11234,45,11232,100,11230,150,11238,25,11240,100,11242,150
1765444,SSE-CARD,10199,45,10198,100,10197,150,10201,10,10202,100,10203,150
1765444,SSE-FSR,9668,53,9666,120,9664,150,9672,38,9674,100,9676,155
1765444,SSE-HT,11187,40,11185,100,11183,150,11190,100,11191,50,11193,105
1765444,SSE-KRAS,9961,50,9959,100,9958,5,9965,50,9967,100,9969,150
1765444,SSE-SIMP,10015,45,10014,100,10013,150,10017,50,10018,100,10019,150
1765444,SSE-ZABA,11231,50,11229,100,11227,150,11235,50,11237,100,11239,150
1765698,SSE-CARD,10220,90,10219,200,10218,250,10221,10,10224,50,10225,110
1765698,SSE-FSR,9689,50,9687,100,9685,150,9695,47,9697,150,9699,200
1765698,SSE-HT,11176,50,11174,100,11172,150,11180,45,11182,100,11184,150
1765698,SSE-KRAS,9965,70,9960,50,9958,105,9966,100,9968,150,9970,200
1765698,SSE-SIMP,10017,157,10016,300,10015,10,10054,50,10055,100,10056,150
1765698,SSE-ZABA,11228,50,11226,100,11224,150,11232,26,11234,100,11236,150
1765959,SSE-CARD,9993,50,9992,100,9991,150,9995,30,9996,100,9997,150
1765959,SSE-FSR,9711,27,9709,150,9707,200,9717,50,9718,25,9719,100
1765959,SSE-HT,11222,50,11220,100,11218,150,11226,135,11228,100,11230,150
1765959,SSE-KRAS,9958,5,9954,50,9953,150,9962,122,9964,200,9966,250
1765959,SSE-SIMP,10050,50,10049,100,10048,150,10052,30,10053,100,10054,150
1765959,SSE-ZABA,11244,50,11242,100,11240,150,11248,50,11250,100,11251,8
1766221,SSE-CARD,10003,20,10002,100,10001,150,10006,52,10007,150,10008,200
1766221,SSE-FSR,9705,50,9703,100,9701,150,9713,66,9715,200,9717,250
1766221,SSE-HT,11225,74,11223,150,11221,200,11231,50,11233,100,11235,150
1766221,SSE-KRAS,9973,50,9971,100,9969,150,9977,50,9979,100,9981,150
1766221,SSE-SIMP,10038,50,10037,100,10036,150,10040,40,10041,100,10042,150
1766221,SSE-ZABA,11235,50,11233,100,11231,150,11241,58,11243,150,11245,200
1766479,SSE-CARD,10003,50,10002,100,10001,150,10005,30,10006,100,10007,150
1766479,SSE-FSR,9666,70,9664,100,9662,150,9674,29,9676,200,9678,250
1766479,SSE-HT,11247,76,11245,150,11243,200,11253,50,11254,98,11255,100
1766479,SSE-KRAS,9979,50,9977,220,9975,150,9985,100,9987,150,9989,200
1766479,SSE-SIMP,10024,50,10023,100,10022,150,10026,50,10027,100,10028,150
1766479,SSE-ZABA,11250,50,11248,100,11246,150,11251,8,11254,50,11256,100
1766735,SSE-CARD,9977,50,9976,100,9975,150,9979,40,9980,100,9981,150
1766735,SSE-FSR,9669,50,9667,100,9665,150,9673,21,9675,100,9677,150
1766735,SSE-HT,11218,50,11216,100,11214,150,11222,50,11224,100,11225,74
1766735,SSE-KRAS,9976,50,9974,100,9972,150,9980,50,9982,100,9984,150
1766735,SSE-SIMP,10038,30,10037,100,10036,150,10040,50,10041,100,10042,150
1766735,SSE-ZABA,11289,49,11287,150,11285,200,11295,50,11297,100,11299,150
1766992,SSE-CARD,9944,50,9943,100,9942,150,9946,50,9947,100,9948,150
1766992,SSE-FSR,9662,50,9660,100,9658,150,9668,39,9670,150,9672,200
1766992,SSE-HT,11219,100,11217,200,11215,250,11225,79,11227,50,11229,100
1766992,SSE-KRAS,9958,5,9955,50,9953,130,9961,25,9963,150,9965,200
1766992,SSE-SIMP,10009,50,10008,100,10007,150,10013,141,10014,200,10015,250
1766992,SSE-ZABA,11297,100,11295,150,11293,200,11303,50,11305,100,11307,150
1767255,SSE-CARD,9960,10,9959,100,9958,150,9962,50,9963,100,9964,150
1767255,SSE-FSR,9681,50,9679,100,9677,150,9685,50,9687,100,9689,150
1767255,SSE-HT,11218,100,11216,150,11214,200,11224,50,11225,71,11226,100
1767255,SSE-KRAS,9979,16,9977,100,9975,150,9983,50,9985,100,9987,150
1767255,SSE-SIMP,10025,30,10024,100,10023,150,10027,50,10028,100,10029,150
1767255,SSE-ZABA,11285,50,11283,100,11281,150,11289,50,11291,100,11293,150
1767520,SSE-CARD,9926,50,9925,100,9924,150,9928,10,9929,100,9930,150
1767520,SSE-FSR,9718,75,9716,150,9714,200,9721,20,9724,50,9726,100
1767520,SSE-HT,11239,58,11237,150,11235,200,11245,50,11247,100,11249,150
1767520,SSE-KRAS,9984,50,9983,120,9982,100,9988,50,9990,100,9992,150
1767520,SSE-SIMP,10019,50,10018,100,10017,150,10022,100,10023,150,10024,200
1767520,SSE-ZABA,11285,50,11283,100,11281,150,11289,26,11291,100,11293,150
1767790,SSE-CARD,10122,80,10121,150,10120,200,10125,50,10126,100,10127,150
1767790,SSE-FSR,9738,31,9736,100,9734,150,9742,50,9744,100,9746,155
1767790,SSE-HT,11244,68,11242,150,11240,200,11250,50,11252,100,11254,150
1767790,SSE-KRAS,9998,50,9996,100,9994,150,10002,50,10004,100,10006,150
1767790,SSE-SIMP,10011,10,10008,55,10007,100,10013,125,10014,250,10025,10
1767790,SSE-ZABA,11347,45,11345,100,11343,150,11351,50,11353,100,11355,150
1768041,SSE-CARD,10136,60,10135,150,10134,200,10139,50,10140,100,10141,150
1768041,SSE-FSR,9740,50,9738,100,9737,20,9746,95,9748,150,9750,200
1768041,SSE-HT,11256,82,11254,150,11252,200,11262,50,11264,100,11266,150
1768041,SSE-KRAS,9961,145,9958,55,9956,100,9966,125,9968,200,9970,250
1768041,SSE-SIMP,9999,50,9998,100,9997,150,10004,190,10005,250,10025,3
1768041,SSE-ZABA,11326,50,11324,100,11322,150,11330,50,11332,100,11334,150
1768282,SSE-CARD,10147,60,10146,150,10145,200,10150,50,10151,100,10152,150
1768282,SSE-FSR,9800,30,9798,100,9796,150,9804,50,9806,100,9808,150
1768282,SSE-HT,11226,50,11224,108,11222,150,11230,50,11232,100,11234,150
1768282,SSE-KRAS,10001,50,9999,100,9997,150,10005,50,10007,100,10009,150
1768282,SSE-SIMP,10005,50,10004,120,10003,150,10007,50,10008,100,10009,150
1768282,SSE-ZABA,11303,50,11301,100,11299,150,11309,70,11311,150,11313,200
1768542,SSE-CARD,10156,50,10155,100,10154,150,10157,10,10158,50,10159,100
1768542,SSE-FSR,9844,50,9842,100,9840,150,9848,50,9850,100,9852,150
1768542,SSE-HT,11239,88,11237,150,11235,200,11245,50,11247,100,11249,150
1768542,SSE-KRAS,9998,50,9996,100,9994,150,10002,38,10004,100,10006,150
1768542,SSE-SIMP,9995,35,9992,50,9991,100,9996,100,9997,200,9998,250
1768542,SSE-ZABA,11316,50,11314,100,11312,150,11320,50,11322,100,11324,150
1768780,SSE-CARD,10014,50,10013,100,10012,150,10017,80,10018,150,10019,200
1768780,SSE-FSR,9925,30,9923,100,9921,150,9929,50,9930,50,9931,100
1768780,SSE-HT,11255,50,11253,100,11251,150,11259,50,11261,100,11263,150
1768780,SSE-KRAS,10023,50,10021,100,10019,150,10027,50,10029,100,10031,150
1768780,SSE-SIMP,10008,30,10007,100,10006,150,10010,50,10011,110,10012,150
1768780,SSE-ZABA,11312,45,11310,100,11308,150,11316,26,11318,100,11320,150
1769026,SSE-CARD,10021,50,10020,100,10019,150,10024,51,10025,150,10026,200
